nbNodesNumber of Nodes =	3421
voxel size (µm)	5

all volumes, lenghts and surfaces are reported as voxels

Node ID	Location Node(x,y,z)(µm))	Node Type	Node Volume	Node Dmax	Nodes radius
2373	673,263,218	throat	1020	21.3571	9.28422
2374	1020,607,197	throat	64	8.06033	3.68035
2375	46,783,215	throat	839	17.9546	7.88016
2376	965,428,196	throat	4	34.0433	16.4991
2377	656,31,212	throat	446	12.2812	5.18216
2378	623,121,197	throat	1	2	1
2379	619,123,198	throat	5	2	1
2380	628,128,203	throat	108	8.74586	3.86421
2381	620,122,201	throat	4	2	-1
2382	1018,595,199	throat	47	6.65635	3.16288
2383	9,648,215	border_throat	1182	21.4894	6.28915
2384	155,672,202	throat	189	11.531	4.87226
2385	649,31,205	throat	189	12.4106	6.08399
2386	644,34,213	throat	1	2	1
2387	37,157,198	throat	2	2	-1
2388	1019,600,201	throat	62	7.16163	2.54533
2389	1016,607,201	throat	7	2	1
2390	1016,604,205	throat	1	2	1
2391	412,197,209	throat	489	13.8692	5.9999
2392	1020,587,202	throat	51	6.70476	1.7071
2393	661,826,231	throat	2014	28.409	5.17391
2394	681,833,211	throat	1	2	1
2395	381,218,203	throat	60	7.8484	3.42575
2396	398,212,205	throat	200	11.1477	4.3709
2397	1020,595,203	throat	94	8.36605	3.77207
2398	456,716,200	throat	4	12.0252	5.20154
2399	33,146,206	throat	290	9.45808	3
2400	25,150,205	throat	2	2	1
2401	1018,233,201	throat	4	10.2679	3.84738
2402	413,262,218	throat	481	10.9003	5.31874
2403	416,255,213	throat	1	2	1
2404	150,676,205	throat	169	12.4837	5.15922
2405	624,116,202	throat	4	10.2013	3.85181
2406	185,220,221	throat	722	17.9779	7.9992
2407	389,221,208	throat	273	12.5736	3.58053
2408	401,228,203	throat	1	2	1
2409	401,230,203	throat	1	2	1
2410	404,274,210	throat	179	9.17734	3.95322
2411	481,427,206	throat	104	12.3793	3.88471
2412	494,436,202	throat	4	16.1241	6.66831
2413	562,483,203	throat	41	6.77317	1.70162
2414	255,538,208	throat	133	8.54833	3.01435
2415	251,534,216	throat	7	2	1
2416	143,680,205	throat	99	12.3092	5.25105
2417	1142,76,243	throat	10668	83.5286	35.4637
2418	570,375,203	throat	4	10.3548	3.59291
2419	490,413,223	throat	636	19.0542	9.28289
2420	7,468,207	border_throat	205	9.0873	3.70956
2421	259,558,211	throat	426	12.7957	5.27332
2422	252,554,211	throat	1	2	1
2423	1051,570,207	throat	40	4.78896	1.94097
2424	1021,600,204	throat	16	7.16106	2.86805
2425	1018,607,211	throat	10	2	1
2426	638,127,215	throat	315	16.6071	6.8735
2427	587,364,216	throat	235	9.47399	3.43547
2428	585,360,209	throat	1	2	1
2429	584,360,213	throat	1	2	1
2430	581,458,227	throat	1861	25.1439	12.2245
2431	1165,526,223	throat	1056	28.7414	11.4017
2432	1158,511,242	throat	2	2	1
2433	1160,512,242	throat	1	2	1
2434	478,917,209	throat	86	6.30463	2.50644
2435	406,156,205	throat	4	8.00195	3.19719
2436	594,360,215	throat	214	10.024	4
2437	579,370,206	throat	7	10.2515	3.8662
2438	1024,600,211	throat	131	8.45226	3.95468
2439	471,924,210	throat	76	8.2508	2.53168
2440	378,218,208	throat	81	6.66265	2.1947
2441	387,212,217	throat	107	6.45868	2.1947
2442	393,212,230	throat	81	7.97502	3.00174
2443	458,391,212	throat	131	8.6187	3.12132
2444	338,851,215	throat	192	8.66711	1
2445	342,852,209	throat	1	2	1
2446	14,820,214	throat	121	6.71692	2
2447	15,818,223	throat	1	2	1
2448	416,177,221	throat	237	10.6939	4.77231
2449	398,241,218	throat	221	11.8115	5.61081
2450	590,362,209	throat	7	8.03072	2.76915
2451	468,393,219	throat	218	10.4545	4.56165
2452	1033,501,217	throat	150	9.88512	3.83412
2453	1053,646,211	throat	157	7.59575	2.54533
2454	155,673,209	throat	23	11.0021	4.22988
2455	163,671,211	throat	175	11.3706	4.00824
2456	148,679,210	throat	215	14.6919	6.37918
2457	123,699,237	throat	1738	29.0622	12.5584
2458	114,713,255	throat	12	2	-1
2459	1002,125,209	throat	7	8.2544	3.09748
2460	441,203,209	throat	1	2	1
2461	441,203,213	throat	35	3.9845	1
2462	966,325,209	throat	4	8.60903	3.50883
2463	569,586,211	throat	65	5.01745	2.23796
2464	573,589,214	throat	1	2	1
2465	984,143,217	throat	284	10.3086	3.83412
2466	402,255,220	throat	270	12.4598	5.18597
2467	408,254,237	throat	2	2	1
2468	509,405,214	throat	105	7.47818	2.28262
2469	559,453,214	throat	119	9.55456	4.82844
2470	571,595,211	throat	25	3.1547	-1
2471	569,592,212	throat	3	2	1.57735
2472	568,592,214	throat	1	2	1
2473	549,385,211	throat	4	12.0868	4.68478
2474	665,407,217	throat	349	21.0842	9.81205
2475	5,823,214	border_throat	254	9.72321	2.52217
2476	1183,14,212	throat	4	12.0407	5.43922
2477	177,665,214	throat	121	8.54004	3.56959
2478	188,663,225	throat	43	9.26967	4.18727
2479	214,655,246	throat	490	12.0099	4.70331
2480	618,423,251	border_throat	6239	42.8585	12.6549
2481	568,431,234	throat	5	2	-1
2482	508,438,221	throat	256	10.846	3.25244
2483	512,423,236	throat	2	3.1547	1
2484	259,574,218	throat	107	8	3.99451
2485	570,586,219	throat	81	8.6113	3.29233
2486	384,716,216	throat	15	2	-1
2487	382,719,214	throat	1	2	1
2488	380,716,217	throat	2	2	1
2489	475,921,215	throat	36	6.85339	2.54371
2490	666,184,259	throat	4615	44.3883	17.1095
2491	637,179,269	throat	1	2	1
2492	1038,623,235	throat	385	11.9494	2.76957
2493	1040,631,217	throat	1	2	1
2494	140,692,242	throat	1691	30.1063	11.1809
2495	58,685,232	throat	1558	22.2453	7.24783
2496	468,928,216	throat	97	7.71069	2.89792
2497	642,114,222	throat	263	16.7139	4.92572
2498	471,723,217	throat	69	6.8836	3.4341
2499	1029,197,225	throat	263	8.2496	1.9169
2500	422,314,221	throat	67	6.66751	2.92449
2501	42,665,235	throat	641	21.7337	9.56411
2502	187,192,228	throat	670	15.2423	6.78315
2503	390,722,223	throat	193	13.4499	5.50432
2504	12,825,221	throat	69	8.08826	3.97377
2505	483,917,220	throat	36	4.78276	2.23795
2506	478,919,217	throat	3	2	1.57735
2507	478,922,222	throat	107	8.56159	3.99068
2508	476,930,218	throat	1	2	1
2509	476,931,221	throat	1	2	1
2510	427,325,225	throat	139	10.0295	4.36497
2511	421,324,226	throat	1	2	1
2512	570,578,219	throat	62	8.48463	2.76033
2513	573,573,221	throat	2	2	1
2514	961,119,224	throat	113	8.27728	2
2515	955,118,224	throat	3	2	1
2516	959,127,229	throat	2	2	1
2517	957,127,230	throat	1	2	1
2518	969,137,220	throat	25	5.03138	1.99398
2519	145,379,219	throat	2	2	-1
2520	146,384,219	throat	12	3.1547	1.57735
2521	150,385,220	throat	4	2	1
2522	148,378,226	throat	143	6.83985	3.25244
2523	150,382,234	throat	4	2	-1
2524	150,379,234	throat	1	2	1
2525	184,663,221	throat	82	8.45689	3.72455
2526	180,666,225	throat	223	10.6118	4.09309
2527	1224,160,225	throat	329	8.76836	4.40642
2528	1037,194,220	throat	4	8.02513	3.6062
2529	562,381,227	throat	567	10.6997	3.59675
2530	398,722,235	throat	420	16.0267	6.28035
2531	44,815,220	throat	2	2	1
2532	43,816,225	throat	1	2	1
2533	672,143,251	throat	2773	36.6573	13.873
2534	694,157,270	throat	1	2	1
2535	572,577,222	throat	60	9.27814	3.35111
2536	363,815,229	throat	336	11.696	4.40424
2537	969,179,229	throat	153	8.35586	3.77319
2538	913,585,222	throat	4	8.18943	2.23796
2539	473,728,228	throat	263	10.7957	5.30119
2540	974,181,230	throat	115	8.08048	1.70711
2541	574,572,223	throat	1	2	1
2542	570,580,224	throat	35	7.9998	2.98619
2543	573,587,226	throat	140	10.2534	4.67227
2544	647,66,229	throat	139	8.71025	2.87306
2545	384,192,233	throat	1065	21.9207	8.76581
2546	387,175,227	throat	7	2	-1
2547	202,180,231	throat	315	8.81287	2.28262
2548	974,189,231	throat	230	12.837	6.01196
2549	982,198,232	throat	1	2	1
2550	939,273,228	throat	33	5.76593	1.96593
2551	553,397,225	throat	4	8.0238	3.02187
2552	216,35,229	throat	159	8.2507	2.90067
2553	210,29,230	throat	4	2	1
2554	213,29,230	throat	3	2	1
2555	188,44,232	throat	119	8.23245	2.30422
2556	189,37,239	throat	1	2	1
2557	647,85,229	throat	41	7.13227	2.36493
2558	651,90,232	throat	174	10.0768	4.62315
2559	591,362,228	throat	95	7.31618	2.53164
2560	194,660,228	throat	99	8.82023	4.14026
2561	472,928,229	throat	229	10.3858	4.56557
2562	483,919,228	throat	1	2	1
2563	406,978,226	throat	4	8.10727	2.91711
2564	207,177,227	throat	4	12.0713	4.50134
2565	428,724,236	throat	176	11.1101	5.27042
2566	371,815,233	throat	304	14.7575	6.90095
2567	683,828,251	throat	2949	43.0754	19.5892
2568	367,823,235	throat	136	10.961	2.35822
2569	398,985,227	throat	4	8.18845	2.54187
2570	137,84,228	throat	4	8.05704	3.18523
2571	994,600,235	throat	170	10.2512	3.44214
2572	996,597,242	throat	3	2	1
2573	187,665,236	throat	397	12.195	4.53358
2574	179,664,242	throat	1	2	1
2575	357,833,240	throat	435	13.387	5.62437
2576	353,830,256	throat	3	2	1
2577	406,195,229	throat	4	2	1
2578	407,195,234	throat	2	2	1
2579	406,179,237	throat	1	2	1
2580	406,187,242	throat	134	7.86053	2
2581	159,201,232	throat	138	7.63636	2.54533
2582	944,271,231	throat	83	9.0938	3.3094
2583	200,39,231	throat	4	2	-1
2584	202,36,236	throat	27	4.70413	1
2585	651,83,233	throat	30	7.71732	3.9905
2586	183,167,234	throat	99	7.32737	1.70711
2587	178,167,238	throat	1	2	1
2588	183,167,241	throat	7	3.1547	1.57735
2589	658,85,239	throat	195	11.6485	5.30339
2590	193,159,234	throat	47	6.24477	2.54533
2591	192,158,240	throat	2	2	1.57735
2592	168,402,233	throat	91	8.09321	3.21114
2593	656,73,238	throat	145	10.0588	4.27575
2594	174,180,237	throat	133	8.13435	3.30921
2595	172,177,242	throat	2	2	1
2596	186,178,238	throat	250	10.9204	5.50057
2597	938,269,237	throat	114	9.89708	3.71452
2598	808,284,236	throat	101	8.07328	3.25778
2599	815,288,232	throat	2	2	-1
2600	815,290,234	throat	3	2	1
2601	144,388,235	throat	17	3.1547	-1
2602	500,726,247	throat	400	12.5572	5.46603
2603	752,832,235	throat	280	8.60127	2.54533
2604	774,842,264	border_throat	1501	49.4787	11.6189
2605	1004,2,240	border_throat	107	12.7201	4.52028
2606	1035,5,244	border_throat	307	13.4768	6.47243
2607	666,79,242	throat	154	12.7167	5.62699
2608	902,272,245	throat	520	14.4148	5.93009
2609	148,413,239	throat	185	8.47049	3.40385
2610	130,420,235	throat	15	3.1547	1
2611	131,419,245	throat	96	6.60037	2.98865
2612	376,826,247	throat	645	14.5641	4.40886
2613	177,6,241	border_throat	214	10.9315	3.68293
2614	194,170,238	throat	89	7.71531	2.49396
2615	951,208,238	throat	76	6.31523	1
2616	925,269,243	throat	199	10.678	4.32633
2617	153,396,239	throat	145	8.78252	3.24558
2618	151,404,241	throat	1	2	1
2619	157,398,238	throat	111	10.3302	4.64485
2620	152,405,241	throat	1	2	1
2621	136,397,241	throat	196	10.8453	3.44223
2622	984,601,238	throat	102	10.1555	3.43771
2623	1060,14,241	throat	105	7.52314	2.28446
2624	942,208,235	throat	1	2	1
2625	944,203,241	throat	158	7.17695	-1
2626	940,203,236	throat	1	2	1
2627	944,218,245	throat	322	10.9983	2
2628	396,215,238	throat	39	6.44939	2.4713
2629	399,220,243	throat	3	2	1
2630	402,219,246	throat	7	2	1
2631	518,427,237	throat	110	7.59935	2.7574
2632	987,599,235	throat	4	8.31809	2.52456
2633	335,751,239	throat	67	8.58571	4.29143
2634	404,981,239	throat	213	12.544	5.4742
2635	935,270,236	throat	4	10.1454	3.5912
2636	123,405,242	throat	162	8.73688	1.70711
2637	202,659,236	throat	2	9.50129	4.71722
2638	505,413,243	throat	342	15.248	6.12306
2639	151,407,237	throat	10	3.93185	1
2640	513,422,237	throat	1	2	1
2641	517,425,240	throat	96	8.08696	3.55802
2642	518,428,245	throat	1	2	1
2643	202,659,237	throat	4	10.0492	4.83373
2644	340,750,242	throat	120	9.70776	4.01612
2645	336,752,237	throat	1	6.47464	3.23732
2646	181,47,239	throat	196	9.58899	2.53168
2647	391,147,249	throat	172	10.2874	3.64572
2648	404,157,242	throat	109	6.52579	1.9169
2649	376,163,238	throat	1	2	1
2650	378,163,239	throat	2	2	1
2651	378,154,244	throat	6	2	1
2652	370,155,253	throat	209	10.5791	3.44169
2653	375,145,267	throat	25	5.48531	1.99999
2654	381,142,269	throat	1	2	1
2655	379,142,272	throat	11	3.40325	2.19315
2656	409,255,238	throat	1	2	1
2657	532,364,241	throat	105	9.28675	3.24607
2658	525,369,241	throat	1	2	1
2659	500,753,247	throat	448	12.7482	4.3709
2660	335,751,238	throat	3	8.02875	3.89889
2661	331,754,238	throat	2	2	1
2662	335,745,245	throat	94	10.0798	3.83412
2663	334,756,240	throat	1	2	1
2664	332,755,242	throat	1	2	1
2665	334,752,244	throat	1	2	1
2666	381,773,249	throat	253	11.0877	4.04804
2667	413,801,244	throat	169	6.89797	-1
2668	721,2,240	border_throat	64	11.7066	3.31181
2669	194,41,242	throat	120	8.09698	2.53303
2670	191,37,241	throat	5	2	1
2671	899,272,239	throat	4	12.035	4.85833
2672	1013,304,244	throat	360	15.3207	7.39664
2673	657,858,249	throat	555	20.561	7.83927
2674	983,603,242	throat	60	10.1259	4.72006
2675	367,763,251	throat	347	12.3873	3.44223
2676	43,4,247	throat	118	7.07836	2.23796
2677	671,83,248	throat	271	14.0553	6.7274
2678	675,89,245	throat	1	2	1
2679	117,415,241	throat	2	2	1
2680	118,414,245	throat	5	2	1
2681	986,605,242	throat	14	9.631	3.64322
2682	389,772,249	throat	306	13.5936	5.05162
2683	390,777,261	throat	1	2	1
2684	467,939,244	throat	85	9.16432	4.38445
2685	722,2,244	border_throat	93	14.087	5.09114
2686	712,9,247	border_throat	172	12.3539	5.60892
2687	1072,24,242	throat	4	14.2458	6.16374
2688	155,397,246	throat	67	8.91651	4.45825
2689	127,414,242	throat	4	2	1
2690	978,603,242	throat	27	6.24133	1.9161
2691	987,600,245	throat	1	2	1
2692	999,603,242	throat	4	12.2129	5.31741
2693	1207,815,250	throat	1062	22.3694	7.42719
2694	1219,825,258	throat	1	2	1
2695	1216,827,258	throat	2	2	1
2696	871,579,243	throat	4	8.01513	3.51644
2697	989,606,249	throat	162	11.7864	5.19219
2698	982,604,244	throat	95	10.7469	5.00215
2699	383,765,255	throat	312	12.4247	5.15627
2700	402,812,243	throat	4	12.0196	4.45407
2701	43,12,244	throat	6	3.86834	1
2702	742,263,248	throat	120	8.97853	3.10017
2703	455,737,262	border_throat	2644	34.7559	14.5998
2704	410,724,255	throat	1137	19.3795	8.08828
2705	392,793,246	throat	22	4.7581	1
2706	397,793,256	throat	21	5.03585	2.54386
2707	664,869,254	throat	417	16.5141	7.23613
2708	1267,18,268	border_throat	1422	42.2831	12.3084
2709	1275,33,265	throat	2	2	1
2710	39,10,248	throat	79	8.69965	3.41489
2711	37,17,251	throat	159	9.77726	4.18175
2712	31,19,260	throat	1	2	1
2713	35,20,260	throat	2	2	1
2714	813,279,245	throat	4	10.1578	3.9334
2715	980,607,252	throat	264	14.1509	5.38964
2716	395,792,250	throat	70	6.85422	3.52213
2717	400,793,255	throat	6	3.1547	1
2718	399,798,250	throat	279	9.48018	3.55169
2719	407,793,247	throat	4	2	-1
2720	408,799,245	throat	4	8.10576	2.6993
2721	405,222,246	throat	2	2	1
2722	404,225,246	throat	1	2	1
2723	403,221,247	throat	2	2	1
2724	29,540,252	throat	59	5.78904	2.39945
2725	29,536,261	throat	7	3.1547	1.70162
2726	508,746,247	throat	7	2	1
2727	37,5,249	throat	64	6.88446	2.9989
2728	750,260,255	throat	182	9.98617	3.84429
2729	144,392,249	throat	276	11.8029	4.836
2730	125,398,248	throat	24	5.91681	1.89407
2731	122,400,248	throat	28	6.17581	2.51862
2732	1021,613,252	throat	221	11.7595	5.26857
2733	283,652,250	throat	349	13.9597	5.31215
2734	302,665,252	throat	1	2	1
2735	516,739,251	throat	170	7.28391	2.28262
2736	512,748,247	throat	12	3.1547	1
2737	515,753,247	throat	4	2	1
2738	513,750,251	throat	20	2	1
2739	471,933,249	throat	29	6.88434	2.98499
2740	469,941,249	throat	165	10.3945	4.36713
2741	476,945,255	throat	1	2	1
2742	476,944,257	throat	2	2	1
2743	37,2,252	border_throat	70	7.21871	3.24158
2744	406,219,251	throat	36	6.9441	2.88084
2745	1019,305,257	throat	456	15.9727	7.99975
2746	1022,296,256	throat	1	2	1
2747	1007,297,262	throat	4	2	1
2748	133,395,249	throat	36	8.74145	3.44159
2749	934,613,252	throat	60	8.66737	2.98712
2750	930,614,254	throat	121	9.0968	3.92234
2751	254,637,261	border_throat	1354	23.3696	8.95694
2752	478,770,262	throat	1003	21.077	10.3608
2753	498,779,256	throat	1	2	1
2754	828,855,266	border_throat	1071	39.4646	16.0156
2755	34,9,253	throat	74	7.67823	3.66866
2756	129,396,249	throat	52	8.43461	3.04875
2757	116,402,251	throat	57	5.60015	1.96283
2758	115,405,254	throat	1	2	1
2759	451,787,254	throat	133	7.84607	3.58016
2760	123,399,251	throat	70	8.98222	3.29121
2761	937,612,252	throat	25	8.00636	2.9004
2762	533,879,252	throat	231	16.9658	6.27541
2763	526,881,251	throat	1	2	1
2764	727,5,258	border_throat	186	16.2286	6.22247
2765	722,1,263	throat	1	2	1
2766	139,391,257	throat	353	13.9021	5.44109
2767	150,393,262	throat	1	2	1
2768	506,742,251	throat	12	2	1
2769	360,749,251	throat	1	2	1
2770	361,747,259	throat	29	3.78815	1.57735
2771	362,746,265	throat	1	2	1
2772	422,186,259	throat	298	8.70502	2.98225
2773	430,214,264	throat	334	14.4999	5
2774	1196,536,260	throat	962	23.6238	11.8799
2775	31,550,262	throat	169	9.88983	3.44223
2776	935,615,256	throat	34	8.22618	3.66139
2777	401,764,258	throat	297	13.5659	5.21544
2778	425,206,268	throat	462	16.2224	6.53161
2779	21,515,263	throat	276	10.3155	4.5067
2780	15,513,266	throat	1	2	1
2781	1005,612,259	throat	632	20.1856	9.9052
2782	988,614,253	throat	5	4.82843	1
2783	940,615,256	throat	70	10.2461	4.26161
2784	406,749,254	throat	4	2	1
2785	405,749,257	throat	5	2	1
2786	458,788,253	throat	4	8.02901	2.54533
2787	931,55,254	throat	4	8.56667	3.29978
2788	924,56,254	throat	4	8.50136	2.74458
2789	403,213,266	throat	278	17.1472	7.68304
2790	408,221,269	border_throat	487	19.427	8.9284
2791	511,412,257	throat	165	8.93003	3.44223
2792	989,608,255	throat	11	12.0284	4.76291
2793	405,764,260	throat	239	14.6816	6.93689
2794	429,216,255	throat	4	8.09321	3.23829
2795	120,396,268	border_throat	499	15.6924	5.02606
2796	23,521,256	throat	7	9.23417	3.98054
2797	30,550,255	throat	4	8.28673	2.98485
2798	997,615,266	throat	731	22.1447	10.0839
2799	935,617,257	throat	10	7.97597	4.00976
2800	546,873,261	throat	689	19.9298	8.62926
2801	717,15,257	throat	49	6.3963	1.9169
2802	714,14,259	throat	1	2	1
2803	898,70,256	throat	4	10.4568	3.49859
2804	833,273,256	throat	4	10.0724	3.41691
2805	933,620,260	throat	65	8.64674	4.32337
2806	889,63,262	throat	316	12.3106	5.05493
2807	1020,623,259	throat	11	3.1547	1
2808	466,942,265	throat	331	12.3	5
2809	99,405,267	throat	269	10.0803	2.5442
2810	1014,627,266	throat	100	9.3236	3.00417
2811	222,658,271	border_throat	355	17.2112	6.93713
2812	720,16,264	throat	93	7.83692	3.74304
2813	128,188,265	throat	84	11.7407	4.59553
2814	332,995,263	border_throat	167	11.9237	1.70711
2815	971,617,272	border_throat	430	18.2934	6.03184
2816	964,607,268	throat	1	2	1
2817	123,186,267	throat	166	12.5271	5.05993
2818	32,526,272	border_throat	314	12.8518	3.02247
2819	31,539,265	throat	61	7.9893	2
2820	400,761,266	throat	80	9.41013	4.07143
2821	638,841,263	throat	2	2	1
2822	436,880,267	throat	217	12.2704	4.87574
2823	439,876,274	throat	1	2	1
2824	738,248,269	throat	127	12.0185	5.57113
2825	1199,832,265	throat	7	2	-1
2826	342,995,273	border_throat	116	16.6441	5.21244
2827	404,170,272	border_throat	108	9.84908	4.79316
2828	401,201,276	border_throat	81	9.63567	4.14069
2829	400,185,278	border_throat	29	6.47588	2.39783
2830	136,189,272	throat	329	12.6666	6.40501
2831	145,187,267	throat	1	2	1
2832	920,211,270	throat	222	9.28151	3.25244
2833	927,201,276	throat	2	2	1
2834	741,250,268	throat	60	9.08034	3.94068
2835	86,411,269	throat	102	8.11368	2.70276
2836	78,412,270	throat	11	3.1547	-1
2837	31,553,265	throat	4	10.322	3.44102
2838	123,742,265	throat	4	8.05197	3.11722
2839	777,180,272	border_throat	153	10.6232	5.47765
2840	411,210,274	border_throat	366	19.2857	7.0781
2841	1005,631,274	border_throat	134	10.338	4.47169
2842	13,453,273	throat	197	9.97162	3.19241
2843	1193,825,275	border_throat	223	15.6026	5.54572
2844	31,541,274	border_throat	128	10.3844	3
2845	370,946,274	border_throat	175	9.44203	3.02247
2846	513,889,276	border_throat	226	11.0495	4.1063
2847	336,982,274	border_throat	75	5.68514	2.50308
2848	412,174,270	throat	4	10.2982	4.92693
2849	890,193,276	border_throat	252	12.9171	2
2850	76,415,270	throat	2	2	1
2851	74,414,273	throat	1	2	1
2852	76,413,277	border_throat	53	8.2481	2.30423
2853	76,415,270	throat	3	2	1
2854	502,841,276	border_throat	146	12.5581	2
2855	423,896,274	throat	66	4.74189	2.1947
2856	386,933,275	border_throat	158	7.96971	1.70711
2857	124,747,273	throat	155	10.9031	5.41057
2858	493,816,275	border_throat	146	8.52126	3
2859	346,965,272	throat	12	3.1547	-1
2860	349,964,278	border_throat	19	5.07613	1.57735
2861	392,211,276	border_throat	137	9.30852	3.02247
2862	740,251,275	throat	46	7.49278	3.74639
2863	408,908,276	border_throat	115	8.99194	3.24797
2864	455,965,276	border_throat	84	8.92574	3.42959
2865	438,956,279	border_throat	11	3.1547	-1
2866	762,0,276	border_throat	16	4.621	2.25419
2867	838,157,277	border_throat	128	8.9179	1.70711
2868	842,143,279	throat	2	2	1
2869	843,166,277	border_throat	61	9.99789	2
2870	868,180,277	border_throat	80	12.4397	3.58198
2871	395,219,276	border_throat	104	9.7072	4.00823
2872	400,210,277	throat	3	2	1
2873	667,147,277	border_throat	128	18.2671	9
2874	120,174,277	border_throat	43	9.83342	2.54373
2875	511,866,277	border_throat	115	11.9813	2.85226
2876	861,178,278	border_throat	68	9.46464	1.9169
2877	861,182,276	throat	1	2	1
2878	1175,512,278	border_throat	32	7.97084	3.01478
2879	468,759,277	border_throat	67	8.94152	2.95829
2880	1121,936,278	border_throat	48	9.04209	2.84621
2881	381,972,275	throat	1	2	1
2882	374,976,277	border_throat	118	10.6357	2.97357
2883	872,203,278	border_throat	91	7.33856	1.57735
2884	867,200,277	throat	1	2	1
2885	896,229,278	border_throat	50	7.84281	1.96386
2886	1233,785,276	throat	4	14.0157	5.34443
2887	351,981,277	throat	34	4	1.57735
2888	422,277,278	border_throat	33	6.88446	1.96593
2889	482,926,279	border_throat	23	5.7656	1
2890	398,206,279	border_throat	30	7.47251	2.95789
2891	878,215,279	border_throat	21	6	1.99997
2892	282,41,279	border_throat	4	12.014	5.21435
2893	820,140,279	border_throat	4	12.0298	4.94221
2894	821,150,279	border_throat	4	8.13042	2.85274
2895	870,865,279	border_throat	4	42.3205	20.1952
2896	90,149,280	border_throat	5	2	1
2897	834,177,280	border_throat	8	2	1
2898	859,192,280	border_throat	7	2	1
2899	856,200,280	border_throat	11	2	1
2900	0,202,20	border_cell_face	-1	40.6206	10.8388
2901	0,316,42	border_cell_face	-1	80.896	20.9029
2902	0,431,1	border_cell_face	-1	80.896	1
2903	0,805,38	border_cell_face	-1	53.2984	9.96795
2904	0,821,47	border_cell_face	-1	53.2984	1
2905	0,833,48	border_cell_face	-1	53.2984	1
2906	0,250,4	border_cell_face	-1	28.1129	14.0564
2907	0,447,110	border_cell_face	-1	87.2906	37.1144
2908	0,429,144	border_cell_face	-1	87.2906	1
2909	0,692,60	border_cell_face	-1	33.3472	8.6314
2910	0,657,44	border_cell_face	-1	12.5047	4.34201
2911	0,656,54	border_cell_face	-1	12.5047	1
2912	0,942,48	border_cell_face	-1	14.5625	7.28125
2913	0,958,50	border_cell_face	-1	14.5625	1
2914	0,982,52	border_cell_face	-1	9.74438	1.70711
2915	0,960,53	border_cell_face	-1	9.74438	1
2916	0,184,56	border_cell_face	-1	12.0968	2.53164
2917	0,135,144	border_cell_face	-1	82.3998	32.5034
2918	0,129,99	border_cell_face	-1	82.3998	1
2919	0,187,159	border_cell_face	-1	82.3998	1
2920	0,183,160	border_cell_face	-1	82.3998	1
2921	0,100,227	border_cell_face	-1	82.3998	-1
2922	0,682,99	border_cell_face	-1	17.8625	7.1013
2923	0,822,119	border_cell_face	-1	8.54194	1
2924	0,820,130	border_cell_face	-1	10.5593	4.51036
2925	0,811,164	border_cell_face	-1	15.4587	4.14646
2926	0,801,193	border_cell_face	-1	15.4587	1
2927	0,653,208	border_cell_face	-1	29.1653	12.7247
2928	0,622,191	border_cell_face	-1	38.7801	-1
2929	0,622,196	border_cell_face	-1	38.7801	1
2930	0,626,228	border_cell_face	-1	38.7801	18.4307
2931	0,638,245	border_cell_face	-1	38.7801	1
2932	0,830,205	border_cell_face	-1	10.4408	3.32329
2933	0,472,218	border_cell_face	-1	10.829	4.63677
2934	0,818,219	border_cell_face	-1	14.8782	6.87495
2935	0,69,259	border_cell_face	-1	63.8765	13.8372
2936	0,464,274	border_cell_face	-1	11.8247	4.09851
2937	1299,13,5	border_cell_face	-1	20.5296	5.57927
2938	1299,35,1	border_cell_face	-1	12.2321	1.99944
2939	1299,94,10	border_cell_face	-1	24.8935	2.53168
2940	1299,493,3	border_cell_face	-1	10.9461	3.12211
2941	1299,498,5	border_cell_face	-1	72.6643	1
2942	1299,872,63	border_cell_face	-1	99.4497	35.1899
2943	1299,969,104	border_cell_face	-1	99.4497	1
2944	1299,931,17	border_cell_face	-1	83.7414	34.0092
2945	1299,516,47	border_cell_face	-1	22.3311	8.47102
2946	1299,901,165	border_cell_face	-1	93.9896	29.0248
2947	1299,974,204	border_cell_face	-1	93.9896	3.56781
2948	1299,892,212	border_cell_face	-1	93.9896	1
2949	1299,840,202	border_cell_face	-1	42.1952	11.5981
2950	1299,163,230	border_cell_face	-1	96.4437	6.79658
2951	1299,12,271	border_cell_face	-1	49.7107	7.73033
2952	120,0,30	border_cell_face	-1	33.1357	11.3659
2953	178,0,18	border_cell_face	-1	58.6801	14.3909
2954	214,0,20	border_cell_face	-1	58.6801	1
2955	298,0,18	border_cell_face	-1	53.8961	10.81
2956	591,0,7	border_cell_face	-1	16.4756	6.9639
2957	1253,0,9	border_cell_face	-1	12.044	4.69884
2958	1250,0,20	border_cell_face	-1	12.044	1
2959	1292,0,1	border_cell_face	-1	20.5296	1.70711
2960	1252,0,9	border_cell_face	-1	10.0552	5.02759
2961	585,0,32	border_cell_face	-1	22.5826	9.83724
2962	1118,0,38	border_cell_face	-1	9.12434	2
2963	1114,0,43	border_cell_face	-1	9.12434	1
2964	577,0,75	border_cell_face	-1	23.3377	7.59893
2965	553,0,97	border_cell_face	-1	23.3377	1
2966	113,0,56	border_cell_face	-1	12.3971	5.83092
2967	117,0,71	border_cell_face	-1	14.8766	6.87937
2968	561,0,86	border_cell_face	-1	14.2331	7.11653
2969	118,0,102	border_cell_face	-1	56.4969	1
